ID,Age,Overall,Potential,Value,Wage,height,weight,crossing,finishing,heading_accuracy,short_passing,volleys,acceleration,sprint_speed,agility,reactions,balance,dribbling,curve,fk_accuracy,long_passing,ball_control,shot_power,jumping,stamina,strength,long_shots,aggression,interception,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot,weak_foot,skill_move,international_reputation,work_rate,Position_Category,body_type_clean
270368,19,61,75,775000.0,2000.0,188.0,80.0,48,59,54,58,48.0,81,84,67,58.0,63.0,62,45,43,53,60.0,68,74,66,80,46.0,73,40,59.0,58.0,57.0,55.0,36,36,30.0,11,15,10,6,7,1,3.0,2.0,1.0,8,1,1
270372,23,61,69,625000.0,1000.0,198.0,91.0,10,7,12,28,6.0,28,28,23,57.0,22.0,13,13,14,17,16.0,41,37,23,72,6.0,20,14,6.0,28.0,15.0,29.0,6,11,10.0,61,62,55,58,60,1,2.0,1.0,1.0,8,3,1
270375,23,60,66,375000.0,1000.0,181.0,70.0,59,43,43,53,57.0,72,67,59,51.0,66.0,50,50,68,50,56.0,69,56,60,49,48.0,58,62,46.0,50.0,49.0,40.0,55,55,58.0,12,6,11,7,7,0,3.0,2.0,1.0,6,2,1
270376,19,56,68,325000.0,3000.0,177.0,70.0,54,26,38,52,33.0,77,73,71,51.0,70.0,56,43,39,49,51.0,40,59,55,50,24.0,44,52,45.0,39.0,32.0,46.0,45,49,48.0,8,7,11,6,10,0,3.0,2.0,1.0,6,2,1
270377,30,64,64,500000.0,2000.0,175.0,67.0,50,60,40,64,50.0,83,81,80,58.0,83.0,68,53,51,56,69.0,63,57,74,44,55.0,67,59,56.0,63.0,60.0,58.0,53,62,60.0,9,9,12,15,7,1,3.0,4.0,1.0,2,2,0
270378,24,61,66,500000.0,1000.0,191.0,84.0,36,61,71,61,49.0,59,55,55,53.0,44.0,56,49,40,58,56.0,58,78,50,79,54.0,56,18,65.0,44.0,62.0,64.0,11,15,19.0,9,6,15,13,6,1,3.0,2.0,1.0,1,1,1
270382,18,57,68,325000.0,500.0,190.0,78.0,29,22,59,49,28.0,60,59,50,49.0,60.0,36,25,31,51,39.0,33,71,62,63,24.0,62,55,30.0,37.0,37.0,42.0,58,58,57.0,5,7,6,8,7,1,2.0,2.0,1.0,3,2,0
270383,20,57,66,350000.0,2000.0,178.0,68.0,51,45,55,63,41.0,64,62,55,58.0,61.0,59,51,42,61,61.0,65,55,53,54,51.0,49,48,58.0,46.0,48.0,48.0,45,55,53.0,13,8,5,7,8,1,2.0,2.0,1.0,8,0,0
270386,17,55,72,325000.0,500.0,175.0,68.0,37,57,52,53,51.0,72,73,71,48.0,75.0,56,50,50,32,54.0,55,73,52,53,52.0,27,15,51.0,49.0,58.0,53.0,13,16,14.0,9,8,13,15,15,0,3.0,2.0,1.0,8,1,1
270388,26,52,53,100000.0,500.0,196.0,89.0,28,55,64,38,46.0,46,54,47,46.0,32.0,51,28,27,27,46.0,53,68,61,86,51.0,51,24,45.0,49.0,57.0,47.0,18,22,21.0,8,6,11,12,7,1,2.0,2.0,1.0,2,1,1
270389,23,60,67,475000.0,750.0,185.0,75.0,59,50,48,56,38.0,64,69,58,57.0,57.0,67,51,54,42,64.0,64,59,67,62,61.0,56,51,48.0,41.0,48.0,45.0,48,60,57.0,12,14,7,14,12,0,3.0,2.0,1.0,2,2,1
270395,21,63,71,1000000.0,1000.0,188.0,79.0,36,26,59,51,35.0,57,62,43,54.0,53.0,28,37,36,35,43.0,41,73,60,66,29.0,58,61,27.0,39.0,50.0,48.0,60,73,74.0,7,13,14,7,7,0,2.0,2.0,1.0,8,2,1
270396,18,56,68,325000.0,500.0,179.0,67.0,51,54,51,59,41.0,69,66,70,49.0,73.0,59,43,41,49,59.0,53,34,53,58,41.0,54,39,51.0,48.0,52.0,46.0,31,36,39.0,11,6,12,6,7,0,3.0,2.0,1.0,2,1,0
270397,19,61,77,800000.0,1000.0,187.0,80.0,33,26,61,35,27.0,56,60,49,63.0,52.0,27,29,29,30,42.0,47,66,55,72,29.0,56,61,28.0,29.0,47.0,54.0,64,65,65.0,15,8,8,8,5,1,3.0,2.0,1.0,5,2,0
270398,19,53,69,240000.0,1000.0,179.0,65.0,28,57,50,45,41.0,60,60,54,49.0,58.0,52,36,30,28,52.0,50,52,42,61,45.0,52,15,51.0,42.0,49.0,58.0,19,16,16.0,10,8,14,11,10,1,3.0,2.0,1.0,8,1,0
270399,18,56,72,350000.0,1000.0,184.0,65.0,54,53,32,40,45.0,85,85,58,42.0,67.0,62,38,30,36,58.0,48,38,60,40,38.0,55,20,46.0,50.0,47.0,48.0,19,23,21.0,6,9,8,11,7,1,4.0,3.0,1.0,2,1,0
270400,19,54,64,220000.0,500.0,189.0,84.0,33,26,48,54,22.0,64,61,54,48.0,51.0,27,24,31,33,56.0,36,51,55,61,19.0,46,46,21.0,30.0,33.0,44.0,50,64,58.0,13,14,12,8,8,1,3.0,2.0,1.0,8,2,0
270401,22,64,69,825000.0,500.0,190.0,80.0,38,27,63,58,27.0,57,58,48,58.0,46.0,37,25,33,64,43.0,62,53,57,76,36.0,72,65,29.0,35.0,29.0,46.0,62,67,63.0,12,6,10,6,7,1,2.0,2.0,1.0,8,2,1
270402,20,54,66,250000.0,4000.0,186.0,69.0,38,30,45,63,42.0,65,64,56,49.0,60.0,56,37,37,56,58.0,50,60,59,60,34.0,62,50,55.0,50.0,40.0,42.0,44,51,50.0,13,13,6,13,8,0,2.0,2.0,1.0,8,0,0
270405,19,56,69,350000.0,750.0,170.0,63.0,54,47,38,51,46.0,74,70,79,51.0,80.0,56,52,36,49,54.0,57,41,59,40,40.0,42,18,50.0,54.0,49.0,48.0,22,31,30.0,14,12,14,10,14,1,3.0,2.0,1.0,8,0,0
270408,18,53,70,230000.0,500.0,178.0,65.0,36,28,46,58,29.0,55,58,55,50.0,67.0,52,38,39,52,54.0,45,56,48,44,29.0,61,48,38.0,41.0,47.0,39.0,46,52,58.0,7,9,5,12,7,1,3.0,2.0,1.0,8,0,1
270410,20,57,68,350000.0,750.0,189.0,74.0,45,38,59,60,31.0,63,58,51,54.0,51.0,52,37,35,57,56.0,46,62,49,59,34.0,57,55,38.0,45.0,42.0,47.0,51,60,58.0,7,11,13,8,7,1,3.0,2.0,1.0,5,0,1
270413,19,57,70,375000.0,550.0,180.0,69.0,50,31,51,48,29.0,61,59,51,49.0,48.0,43,34,27,45,45.0,34,60,62,56,29.0,58,56,39.0,41.0,36.0,42.0,53,64,58.0,9,9,12,6,11,1,3.0,2.0,1.0,8,2,0
270414,20,67,77,2200000.0,500.0,178.0,70.0,66,61,44,64,66.0,74,79,86,58.0,68.0,72,70,59,55,66.0,51,48,70,64,56.0,31,33,59.0,69.0,60.0,48.0,31,46,33.0,11,10,11,5,11,1,3.0,2.0,1.0,7,1,1
270415,19,63,75,1100000.0,1000.0,183.0,80.0,54,34,60,49,30.0,65,66,52,58.0,61.0,59,37,36,34,40.0,35,64,73,74,32.0,60,60,50.0,38.0,47.0,44.0,65,69,66.0,14,5,6,13,10,1,3.0,2.0,1.0,2,2,1
270416,19,57,69,375000.0,500.0,186.0,81.0,46,38,48,60,35.0,58,58,51,55.0,53.0,48,57,38,54,51.0,53,58,54,70,42.0,53,53,46.0,48.0,40.0,41.0,57,58,57.0,13,7,12,6,13,1,3.0,2.0,1.0,8,0,1
270450,17,57,71,375000.0,500.0,180.0,74.0,56,47,42,56,45.0,68,63,65,56.0,64.0,62,43,47,45,56.0,52,43,49,50,37.0,35,28,52.0,54.0,55.0,53.0,33,32,27.0,14,6,12,15,8,1,3.0,2.0,1.0,8,0,0
270452,19,60,72,500000.0,500.0,188.0,79.0,14,9,14,21,8.0,25,28,38,40.0,37.0,9,13,12,22,16.0,46,51,35,60,8.0,25,12,7.0,33.0,16.0,38.0,8,14,12.0,62,59,61,58,65,1,3.0,1.0,1.0,8,3,1
270454,22,63,70,925000.0,2000.0,183.0,75.0,61,29,46,58,33.0,68,72,66,58.0,65.0,59,47,38,52,57.0,38,61,69,64,31.0,54,55,53.0,44.0,40.0,49.0,53,66,64.0,5,6,13,12,11,1,3.0,2.0,1.0,8,2,1
270455,20,58,68,450000.0,1000.0,167.0,73.0,55,48,42,54,49.0,80,82,82,61.0,84.0,58,51,51,52,53.0,56,56,73,71,50.0,42,47,57.0,60.0,45.0,55.0,42,51,46.0,12,11,9,9,14,1,3.0,3.0,1.0,2,0,1
270456,23,66,73,1600000.0,4000.0,180.0,70.0,65,25,40,50,33.0,69,71,72,52.0,69.0,64,48,34,48,60.0,30,50,80,50,28.0,63,59,61.0,33.0,45.0,55.0,66,70,67.0,13,15,11,11,11,1,4.0,2.0,1.0,8,2,1
270459,27,64,64,625000.0,5000.0,177.0,77.0,41,68,63,57,60.0,65,74,50,55.0,68.0,60,50,45,34,60.0,68,63,67,65,67.0,31,12,66.0,45.0,68.0,50.0,16,13,14.0,6,10,7,12,6,1,2.0,2.0,1.0,8,1,2
270460,23,57,66,375000.0,4000.0,174.0,57.0,51,52,50,54,36.0,73,74,60,51.0,72.0,58,47,48,52,56.0,49,56,50,49,48.0,53,29,54.0,52.0,53.0,49.0,24,30,28.0,9,6,11,6,7,0,4.0,3.0,1.0,2,0,0
270462,20,51,60,120000.0,2000.0,173.0,78.0,45,38,42,51,32.0,62,61,56,45.0,55.0,51,38,31,49,52.0,44,62,48,67,39.0,53,50,47.0,50.0,43.0,43.0,49,51,47.0,7,12,6,7,9,1,3.0,2.0,1.0,8,0,0
270471,18,58,74,525000.0,500.0,180.0,77.0,26,61,53,51,48.0,65,67,60,55.0,60.0,55,31,30,34,58.0,58,60,46,64,50.0,50,17,56.0,42.0,54.0,51.0,17,19,12.0,6,13,7,14,14,1,2.0,2.0,1.0,8,1,1
270472,22,62,69,750000.0,800.0,188.0,76.0,29,22,68,51,22.0,55,60,62,58.0,54.0,42,29,28,42,51.0,50,75,65,66,30.0,73,56,23.0,27.0,39.0,48.0,59,63,61.0,12,6,6,12,7,1,2.0,2.0,1.0,8,2,1
270473,22,67,76,2300000.0,13000.0,180.0,79.0,40,72,73,62,52.0,67,65,69,59.0,62.0,64,44,42,45,67.0,66,72,54,60,62.0,52,16,68.0,58.0,65.0,65.0,23,19,16.0,11,5,8,14,14,1,4.0,3.0,1.0,7,1,1
270474,21,64,72,1300000.0,2000.0,185.0,81.0,57,42,53,64,44.0,70,69,67,67.0,57.0,69,51,53,55,53.0,41,58,71,61,37.0,65,54,56.0,53.0,49.0,51.0,61,64,65.0,7,8,14,11,9,1,3.0,3.0,1.0,8,2,0
270476,23,62,70,875000.0,600.0,175.0,72.0,49,44,40,65,32.0,63,58,71,62.0,82.0,62,40,52,62,66.0,62,48,72,54,58.0,53,59,52.0,58.0,50.0,56.0,57,58,56.0,13,7,14,8,10,1,3.0,2.0,1.0,8,0,1
270477,30,69,69,1200000.0,550.0,167.0,67.0,65,36,45,63,37.0,84,82,77,63.0,85.0,59,62,33,60,65.0,60,68,73,53,38.0,59,61,53.0,59.0,32.0,70.0,66,70,65.0,9,9,8,12,8,0,2.0,2.0,1.0,2,2,1
270481,22,60,67,475000.0,1000.0,178.0,70.0,35,24,64,60,30.0,57,60,45,60.0,70.0,36,37,31,39,50.0,44,65,47,55,29.0,59,63,26.0,31.0,48.0,49.0,61,60,59.0,8,14,10,7,6,1,2.0,2.0,1.0,8,2,1
270482,21,61,69,725000.0,1000.0,183.0,75.0,42,60,55,63,43.0,67,65,60,55.0,61.0,63,46,47,64,61.0,61,57,64,52,62.0,62,52,63.0,56.0,48.0,56.0,38,46,53.0,5,13,9,12,11,1,3.0,2.0,1.0,8,0,1
270486,21,64,74,1300000.0,2000.0,185.0,75.0,40,69,62,59,45.0,55,53,54,61.0,61.0,63,48,36,50,66.0,64,64,62,78,60.0,32,18,67.0,55.0,54.0,44.0,20,19,14.0,10,15,6,6,9,0,3.0,2.0,1.0,7,1,1
270487,19,63,77,1100000.0,2000.0,170.0,68.0,52,63,68,53,62.0,84,77,82,55.0,83.0,70,56,45,48,67.0,68,85,57,41,62.0,36,21,53.0,51.0,57.0,47.0,24,18,25.0,8,15,7,15,9,1,3.0,2.0,1.0,7,1,1
270115,23,61,66,450000.0,500.0,188.0,87.0,59,40,56,60,26.0,67,60,58,56.0,55.0,58,39,30,58,60.0,40,60,62,81,25.0,69,55,48.0,37.0,41.0,60.0,57,60,57.0,6,11,9,7,7,1,3.0,2.0,1.0,8,2,1
270116,22,63,69,700000.0,3000.0,195.0,81.0,32,20,64,59,23.0,52,67,42,59.0,39.0,37,27,25,57,57.0,55,57,67,72,27.0,70,65,28.0,43.0,24.0,51.0,61,63,60.0,15,7,7,8,14,1,3.0,2.0,1.0,8,2,0
270117,21,53,58,120000.0,500.0,185.0,82.0,11,5,13,18,6.0,27,26,22,47.0,48.0,9,10,14,24,14.0,39,59,22,59,9.0,19,14,7.0,48.0,12.0,21.0,7,14,13.0,53,55,52,52,50,1,2.0,1.0,1.0,8,3,1
270118,17,51,61,110000.0,500.0,191.0,76.0,22,21,58,36,23.0,41,40,32,40.0,40.0,31,28,22,32,38.0,36,57,49,61,25.0,50,48,24.0,29.0,39.0,41.0,50,53,51.0,5,11,12,5,6,1,2.0,2.0,1.0,5,2,0
270119,17,51,64,130000.0,500.0,176.0,68.0,46,47,45,57,43.0,60,61,62,49.0,63.0,55,51,48,51,55.0,51,51,46,43,42.0,41,35,50.0,51.0,50.0,52.0,42,42,39.0,12,6,8,12,10,1,3.0,2.0,1.0,8,0,0
270120,17,51,64,130000.0,500.0,170.0,70.0,26,56,40,46,45.0,83,86,80,49.0,81.0,50,46,26,35,53.0,49,54,60,46,43.0,25,10,41.0,52.0,59.0,40.0,18,14,15.0,14,11,8,7,6,1,2.0,2.0,1.0,1,1,0
270121,18,50,64,110000.0,600.0,180.0,70.0,23,49,65,40,36.0,50,57,53,49.0,68.0,36,27,21,29,42.0,46,63,60,78,42.0,54,22,54.0,41.0,51.0,42.0,24,21,23.0,10,15,12,9,8,1,2.0,2.0,1.0,7,1,1
270122,17,52,68,170000.0,500.0,185.0,70.0,10,7,13,20,6.0,19,33,31,39.0,47.0,8,14,12,23,12.0,38,61,25,51,6.0,21,13,5.0,22.0,13.0,33.0,6,13,12.0,56,47,51,53,56,1,1.0,1.0,1.0,8,3,1
270124,18,50,60,90000.0,500.0,170.0,65.0,40,20,36,27,23.0,64,66,59,49.0,49.0,48,36,30,21,30.0,26,61,68,55,22.0,52,48,47.0,35.0,30.0,39.0,48,54,48.0,5,6,14,14,10,1,3.0,2.0,1.0,8,2,1
270125,24,59,65,300000.0,850.0,180.0,74.0,10,5,11,20,5.0,35,40,36,42.0,43.0,25,10,13,23,30.0,44,64,40,55,5.0,18,12,8.0,41.0,18.0,35.0,8,11,10.0,60,61,59,59,61,1,2.0,1.0,1.0,8,3,1
270126,20,64,74,1200000.0,700.0,175.0,72.0,59,52,48,67,65.0,70,71,68,62.0,66.0,55,63,64,59,61.0,62,71,73,59,55.0,70,60,39.0,56.0,56.0,47.0,56,66,62.0,12,9,7,6,5,1,3.0,3.0,1.0,8,0,1
270128,19,57,68,350000.0,1000.0,185.0,70.0,59,50,41,57,39.0,60,70,65,43.0,56.0,62,47,33,49,60.0,51,55,47,54,56.0,34,23,44.0,57.0,57.0,58.0,30,28,28.0,6,8,8,7,15,1,3.0,3.0,1.0,8,0,0
270129,20,63,73,1100000.0,850.0,178.0,73.0,58,53,42,62,45.0,77,75,65,47.0,69.0,62,45,40,55,69.0,60,51,66,60,59.0,59,43,58.0,59.0,55.0,60.0,49,40,40.0,15,11,15,9,6,1,3.0,2.0,1.0,1,0,0
270131,22,60,68,525000.0,700.0,179.0,76.0,55,25,49,48,33.0,66,64,72,58.0,70.0,58,46,28,46,56.0,24,64,58,57,28.0,53,55,44.0,36.0,36.0,48.0,57,64,60.0,6,11,9,12,9,0,3.0,3.0,1.0,8,2,1
270132,17,55,69,275000.0,500.0,183.0,70.0,40,36,55,60,30.0,60,61,62,56.0,60.0,49,42,40,58,60.0,38,59,55,55,40.0,52,52,50.0,59.0,40.0,60.0,53,57,54.0,6,10,14,9,12,0,4.0,2.0,1.0,2,2,1
270133,22,67,75,2100000.0,2000.0,186.0,82.0,58,32,65,69,42.0,63,77,49,54.0,53.0,48,38,36,59,52.0,44,66,58,81,41.0,70,59,50.0,45.0,39.0,47.0,67,72,65.0,7,10,14,5,15,1,2.0,2.0,1.0,8,2,1
270135,20,58,70,500000.0,750.0,182.0,78.0,50,55,38,53,42.0,67,67,75,50.0,72.0,62,41,38,44,63.0,54,38,34,34,50.0,32,15,52.0,53.0,40.0,55.0,19,23,25.0,6,15,11,13,11,1,3.0,2.0,1.0,8,1,0
270138,18,56,72,375000.0,500.0,190.0,84.0,29,57,63,53,44.0,52,51,51,53.0,46.0,50,33,24,38,52.0,56,62,56,77,46.0,51,21,57.0,45.0,59.0,41.0,20,16,19.0,13,6,10,14,12,1,3.0,2.0,1.0,2,1,1
270141,22,69,81,3000000.0,4000.0,190.0,82.0,11,6,10,29,5.0,30,32,33,56.0,37.0,12,14,10,23,12.0,50,45,23,80,8.0,16,11,8.0,37.0,11.0,38.0,7,12,11.0,71,69,67,70,68,1,3.0,1.0,1.0,8,3,1
270203,22,66,72,1400000.0,3000.0,185.0,83.0,38,71,72,55,50.0,63,64,58,64.0,54.0,59,49,38,42,61.0,63,62,59,82,60.0,47,14,67.0,55.0,76.0,49.0,18,19,22.0,10,9,8,10,9,0,3.0,2.0,1.0,1,1,1
270205,22,61,66,475000.0,1000.0,176.0,74.0,53,31,53,34,31.0,75,73,53,54.0,70.0,65,33,34,27,45.0,28,55,59,52,33.0,56,59,52.0,37.0,45.0,55.0,52,71,70.0,12,11,11,12,10,1,2.0,2.0,1.0,0,2,1
270210,22,63,70,900000.0,3000.0,190.0,73.0,53,21,65,56,22.0,57,70,52,56.0,50.0,49,35,37,54,56.0,53,62,67,70,26.0,66,62,24.0,33.0,34.0,47.0,62,64,60.0,7,11,6,12,6,0,3.0,2.0,1.0,8,2,0
270211,20,61,72,675000.0,2000.0,170.0,66.0,56,28,56,47,29.0,68,69,67,53.0,80.0,58,43,33,42,42.0,28,60,79,50,30.0,53,56,46.0,35.0,45.0,57.0,54,60,64.0,8,7,5,12,9,1,3.0,2.0,1.0,8,2,1
270213,20,65,74,1500000.0,2000.0,177.0,74.0,59,26,55,60,31.0,69,57,58,60.0,70.0,60,36,32,57,58.0,30,62,80,58,32.0,63,62,52.0,42.0,47.0,56.0,61,67,62.0,8,7,8,5,8,0,3.0,2.0,1.0,5,2,1
270215,20,60,68,550000.0,2000.0,178.0,66.0,47,50,43,63,49.0,68,69,66,58.0,70.0,62,59,52,68,57.0,58,55,77,44,45.0,47,49,55.0,58.0,57.0,53.0,38,54,50.0,13,12,10,11,8,1,3.0,3.0,1.0,8,0,0
270216,19,60,75,550000.0,1000.0,188.0,70.0,29,27,60,44,23.0,60,59,58,52.0,60.0,32,33,28,39,39.0,40,70,72,77,22.0,49,53,26.0,30.0,44.0,40.0,58,68,66.0,10,7,13,7,8,0,2.0,2.0,1.0,8,2,0
270218,29,66,66,825000.0,5000.0,178.0,70.0,69,56,49,71,62.0,68,62,70,61.0,70.0,65,71,71,69,67.0,74,58,66,64,70.0,48,48,68.0,70.0,61.0,69.0,48,61,58.0,14,12,6,6,7,1,3.0,3.0,1.0,2,0,1
270219,19,58,73,450000.0,1000.0,188.0,80.0,24,25,60,42,31.0,62,54,40,45.0,50.0,27,36,24,36,38.0,50,65,54,66,25.0,52,60,22.0,31.0,35.0,44.0,59,64,59.0,15,8,6,10,5,1,3.0,2.0,1.0,5,2,1
270273,24,69,73,2000000.0,500.0,176.0,67.0,54,70,70,57,59.0,80,82,73,68.0,90.0,71,57,59,52,64.0,70,85,77,63,76.0,45,33,67.0,68.0,75.0,67.0,32,37,36.0,10,13,13,5,9,0,5.0,2.0,1.0,1,1,1
270275,23,65,71,1100000.0,500.0,180.0,73.0,59,45,57,45,42.0,82,86,74,61.0,73.0,61,45,43,41,50.0,42,65,72,67,44.0,69,68,64.0,51.0,68.0,50.0,52,65,61.0,11,9,11,14,15,1,3.0,2.0,1.0,0,2,1
270276,29,68,68,1200000.0,500.0,170.0,62.0,61,53,50,72,58.0,78,76,73,70.0,76.0,68,67,70,70,69.0,60,60,68,58,54.0,64,42,58.0,72.0,68.0,76.0,61,60,51.0,7,11,14,13,6,1,5.0,2.0,1.0,8,0,1
270277,23,65,71,1100000.0,500.0,182.0,74.0,61,57,52,65,59.0,76,75,72,71.0,60.0,68,62,52,69,70.0,54,73,66,72,53.0,52,46,53.0,61.0,62.0,66.0,51,45,56.0,10,6,11,14,6,0,2.0,2.0,1.0,8,0,1
270278,23,66,71,1300000.0,500.0,168.0,63.0,58,58,63,71,55.0,76,72,75,56.0,80.0,62,51,51,68,64.0,60,60,77,55,53.0,45,55,72.0,66.0,42.0,58.0,44,64,62.0,8,11,8,15,12,1,3.0,2.0,1.0,8,0,0
270279,19,56,70,325000.0,950.0,189.0,78.0,49,37,51,54,33.0,54,59,52,55.0,45.0,56,38,36,52,58.0,45,48,52,70,39.0,56,53,38.0,33.0,42.0,52.0,55,59,54.0,13,9,14,10,6,1,3.0,2.0,1.0,8,2,1
270280,19,56,68,325000.0,1000.0,190.0,82.0,36,24,62,43,26.0,46,51,34,47.0,36.0,28,29,36,41,43.0,67,31,41,76,31.0,50,48,31.0,21.0,41.0,51.0,52,65,59.0,13,9,12,11,10,1,2.0,2.0,1.0,8,2,1
270281,24,64,68,775000.0,700.0,178.0,75.0,52,39,51,58,38.0,68,67,71,65.0,62.0,52,52,46,49,46.0,44,70,70,59,42.0,74,59,41.0,42.0,44.0,45.0,60,70,68.0,9,10,13,15,11,1,3.0,3.0,1.0,8,2,1
270282,25,63,66,575000.0,1000.0,172.0,60.0,58,34,52,56,22.0,71,73,65,58.0,70.0,59,46,37,52,58.0,49,69,70,60,40.0,59,59,51.0,46.0,45.0,51.0,59,62,60.0,8,8,5,8,12,0,3.0,2.0,1.0,8,2,1
270301,19,61,72,700000.0,1000.0,172.0,65.0,60,58,42,60,57.0,70,64,72,52.0,82.0,68,66,48,57,61.0,52,41,56,43,54.0,42,20,53.0,57.0,53.0,50.0,36,38,42.0,13,8,15,12,8,1,3.0,4.0,1.0,8,0,1
270307,21,62,70,850000.0,2000.0,169.0,63.0,58,26,46,61,24.0,76,67,77,53.0,86.0,62,43,45,53,60.0,48,78,58,39,36.0,66,60,46.0,45.0,34.0,56.0,58,63,61.0,12,14,13,9,5,1,3.0,2.0,1.0,8,2,1
270319,20,51,58,120000.0,1000.0,180.0,74.0,49,37,42,38,32.0,68,67,61,60.0,56.0,59,37,32,26,46.0,39,60,54,53,34.0,54,40,54.0,42.0,35.0,38.0,27,26,24.0,11,9,8,11,14,1,3.0,3.0,1.0,2,1,1
270322,23,61,65,475000.0,850.0,172.0,66.0,58,51,33,53,63.0,72,79,80,63.0,82.0,64,54,49,39,52.0,65,49,63,52,53.0,47,21,64.0,61.0,54.0,49.0,18,25,22.0,9,6,10,9,11,0,3.0,3.0,1.0,2,1,1
270325,24,61,67,525000.0,900.0,178.0,77.0,35,64,58,45,57.0,65,67,62,55.0,71.0,61,45,38,32,59.0,65,74,65,67,58.0,54,15,64.0,42.0,64.0,48.0,12,15,12.0,12,5,8,5,7,1,3.0,3.0,1.0,2,1,1
270328,23,66,75,1900000.0,6000.0,188.0,78.0,66,65,54,59,69.0,75,76,73,52.0,62.0,68,65,40,50,70.0,65,64,72,70,63.0,48,17,62.0,65.0,56.0,56.0,23,28,31.0,10,9,8,10,9,0,3.0,3.0,1.0,2,0,1
270331,21,58,70,475000.0,4000.0,174.0,70.0,44,28,41,53,36.0,85,90,78,47.0,73.0,60,38,31,31,59.0,43,65,64,60,34.0,61,53,49.0,37.0,29.0,52.0,46,49,56.0,15,12,15,7,8,0,3.0,3.0,1.0,8,2,1
270335,19,57,76,400000.0,2000.0,179.0,73.0,53,22,53,51,29.0,67,60,58,54.0,67.0,54,28,45,43,50.0,29,58,59,52,23.0,53,52,48.0,32.0,40.0,38.0,50,59,56.0,7,7,8,11,14,0,3.0,3.0,1.0,8,2,1
270338,22,62,70,850000.0,2000.0,183.0,81.0,45,35,51,36,32.0,66,68,65,61.0,57.0,67,36,38,35,38.0,34,63,62,66,37.0,57,62,44.0,37.0,43.0,42.0,67,72,69.0,13,12,6,11,10,0,3.0,2.0,1.0,8,2,1
270340,19,59,68,475000.0,2000.0,175.0,70.0,38,56,29,62,42.0,73,71,70,39.0,68.0,69,56,44,62,67.0,51,51,29,31,56.0,29,17,43.0,49.0,41.0,63.0,18,21,19.0,11,7,15,12,13,1,2.0,2.0,1.0,2,0,1
270341,19,56,69,350000.0,2000.0,197.0,78.0,62,31,66,64,42.0,59,54,32,37.0,37.0,58,47,46,61,64.0,62,42,47,71,34.0,59,51,51.0,52.0,47.0,47.0,48,62,57.0,10,11,12,11,14,0,3.0,2.0,1.0,8,0,0
270342,19,57,68,325000.0,1000.0,176.0,70.0,62,34,21,46,41.0,77,69,71,51.0,76.0,63,43,37,42,51.0,29,53,41,27,34.0,47,51,42.0,32.0,37.0,37.0,54,64,62.0,7,6,6,15,12,1,3.0,2.0,1.0,8,2,1
270343,20,56,67,325000.0,1000.0,183.0,68.0,31,44,31,64,44.0,74,71,70,41.0,51.0,63,52,40,62,59.0,58,42,32,40,37.0,32,16,47.0,51.0,44.0,62.0,17,43,41.0,11,5,14,14,5,1,2.0,3.0,1.0,8,0,0
270345,19,66,77,1800000.0,2000.0,177.0,77.0,64,65,40,65,56.0,84,82,61,56.0,72.0,75,60,50,50,70.0,65,44,46,55,45.0,48,23,56.0,50.0,67.0,57.0,24,28,27.0,11,12,6,11,14,1,3.0,3.0,1.0,8,1,1
270346,18,56,74,350000.0,2000.0,184.0,70.0,41,58,40,54,52.0,69,65,70,50.0,70.0,60,51,52,50,60.0,65,43,50,47,54.0,33,26,49.0,53.0,54.0,49.0,22,20,18.0,11,11,13,14,12,1,3.0,3.0,1.0,2,0,0
270348,21,65,73,1500000.0,4000.0,185.0,77.0,33,54,68,52,32.0,77,82,62,46.0,61.0,61,35,26,41,54.0,58,78,61,77,32.0,71,61,41.0,41.0,43.0,55.0,59,69,68.0,8,10,9,11,11,1,3.0,2.0,1.0,2,2,1
270349,18,59,71,525000.0,500.0,179.0,65.0,57,42,50,66,41.0,68,67,72,57.0,72.0,64,47,47,64,62.0,67,57,48,49,44.0,59,50,59.0,57.0,53.0,54.0,48,52,55.0,8,9,6,6,10,1,3.0,2.0,1.0,8,0,1
270352,20,60,74,600000.0,3000.0,181.0,72.0,39,41,31,66,51.0,67,63,61,59.0,69.0,67,63,66,63,68.0,59,61,43,46,52.0,58,52,45.0,57.0,56.0,48.0,47,61,57.0,5,5,5,14,12,0,2.0,2.0,1.0,8,0,0
270353,20,54,64,220000.0,2000.0,190.0,86.0,28,18,52,30,31.0,53,61,45,50.0,45.0,25,26,28,22,28.0,40,66,63,80,20.0,45,51,30.0,28.0,37.0,37.0,51,57,55.0,14,10,9,7,6,1,3.0,2.0,1.0,8,2,1
270354,20,61,73,800000.0,4000.0,175.0,70.0,43,65,60,56,61.0,76,73,74,52.0,64.0,52,59,40,37,57.0,64,72,46,52,64.0,48,17,59.0,54.0,51.0,53.0,26,28,26.0,7,9,10,7,6,1,2.0,2.0,1.0,6,1,1
270028,30,59,59,220000.0,500.0,183.0,79.0,51,58,58,68,35.0,57,60,52,58.0,61.0,54,46,39,62,60.0,65,57,58,65,52.0,45,22,54.0,58.0,48.0,60.0,39,53,46.0,5,11,6,8,7,1,3.0,2.0,1.0,8,0,0
